T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.454432,0.436793,0.108775,1.040382973,35,1,0
0.522341,0.310666,0.166993,1.681358758,35,1,0
0.374332,0.444797,0.180871,0.841579417,35,1,0
0.4371,0.420244,0.142656,1.040110031,35,1,0
0.407942,0.499503,0.092555,0.816695796,35,1,0
0.507554,0.36568,0.126766,1.387973091,35,1,0
0.337785,0.479571,0.182644,0.704348261,35,1,0
0.447572,0.429361,0.123067,1.042414192,35,1,0
0.522059,0.340884,0.137057,1.531485784,35,1,0
0.51943,0.275222,0.205348,1.887312787,35,1,0
0.485281,0.343676,0.171043,1.412030517,35,1,0
0.518556,0.346593,0.134851,1.496152548,35,1,0
0.503912,0.36369,0.132398,1.385553631,35,1,0
0.442959,0.432004,0.125037,1.025358561,35,1,0
0.397096,0.451876,0.151028,0.878772053,35,1,0
0.480918,0.338428,0.180654,1.421034903,35,1,0
0.41052,0.43585,0.15363,0.941883676,35,1,0
0.419707,0.426627,0.153666,0.983779742,35,1,0
0.349658,0.468724,0.181618,0.745978444,35,1,0
0.477955,0.346722,0.175323,1.378496317,35,1,0
0.381359,0.446267,0.172374,0.85455344,35,1,0
0.495903,0.386375,0.117722,1.283475898,35,1,0
0.519488,0.297864,0.182648,1.744044262,35,1,0
0.424959,0.409588,0.165453,1.037527955,35,1,0
0.502637,0.378908,0.118455,1.326541007,35,1,0
0.486078,0.370036,0.143886,1.313596515,35,1,0
0.462159,0.419289,0.118552,1.102244514,35,1,0
0.407684,0.435627,0.156689,0.935855675,35,1,0
0.483243,0.353299,0.163458,1.367801777,35,1,0
0.418993,0.466174,0.114833,0.898791009,35,1,0
0.473487,0.373357,0.153156,1.268188356,35,1,0
0.446993,0.4211,0.131907,1.061488957,35,1,0
0.333897,0.505627,0.160476,0.660362283,35,1,0
0.42403,0.456439,0.119531,0.928995989,35,1,0
0.418575,0.378273,0.203152,1.106542101,35,1,0
0.449736,0.414579,0.135685,1.08480169,35,1,0
0.437496,0.417872,0.144632,1.046961749,35,1,0
0.433801,0.425144,0.141055,1.020362512,35,1,0
