T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.528596,0.337746,0.133658,1.565069609,35,1,0
0.405185,0.383104,0.211711,1.057637091,35,1,0
0.510161,0.312715,0.177124,1.631392802,35,1,0
0.440461,0.419143,0.140396,1.050860923,35,1,0
0.507177,0.280522,0.212301,1.807975845,35,1,0
0.402227,0.404826,0.192947,0.9935799578,35,1,0
0.36937,0.410316,0.220314,0.9002086197,35,1,0
0.449856,0.413173,0.136971,1.088783633,35,1,0
0.502227,0.390522,0.107251,1.286040223,35,1,0
0.40152,0.496302,0.102178,0.8090235381,35,1,0
0.467742,0.32101,0.211248,1.457094795,35,1,0
0.452142,0.424601,0.123257,1.064863248,35,1,0
0.405404,0.396455,0.198141,1.022572549,35,1,0
0.41204,0.415782,0.172178,0.9910000914,35,1,0
0.415055,0.453728,0.131217,0.9147661154,35,1,0
0.45615,0.342475,0.201375,1.331922038,35,1,0
0.426676,0.399739,0.173585,1.06738647,35,1,0
0.277771,0.56534,0.156889,0.4913344182,35,1,0
0.345549,0.472501,0.18195,0.7313190872,35,1,0
0.386067,0.46361,0.150323,0.8327408813,35,1,0
0.386621,0.475735,0.137644,0.8126814298,35,1,0
0.479759,0.372532,0.147709,1.287832992,35,1,0
0.474524,0.352934,0.172542,1.344512005,35,1,0
0.392177,0.489432,0.118391,0.8012900669,35,1,0
0.467952,0.358497,0.173551,1.305316362,35,1,0
0.487877,0.387136,0.124987,1.260221214,35,1,0
0.428841,0.421689,0.14947,1.016960367,35,1,0
0.423885,0.469236,0.106879,0.9033514053,35,1,0
0.440701,0.313658,0.245641,1.405036696,35,1,0
0.469669,0.390256,0.140075,1.203489504,35,1,0
0.485265,0.353592,0.161143,1.372386819,35,1,0
0.430074,0.415623,0.154303,1.034769491,35,1,0
0.435103,0.380584,0.184313,1.143250899,35,1,0
0.371071,0.499895,0.129034,0.7422978826,35,1,0
0.447089,0.389837,0.163074,1.146861381,35,1,0
0.389347,0.42432,0.186333,0.9175787142,35,1,0
0.484131,0.380013,0.135856,1.273985364,35,1,0
0.413404,0.416833,0.169763,0.9917736839,35,1,0
0.465567,0.326152,0.208281,1.42745407,35,1,0
0.386037,0.451676,0.162287,0.8546768037,35,1,0
0.431889,0.341921,0.22619,1.263125108,35,1,0
